segment number,,,,,,,,,,,,,,,,,,,,,,,,,,,cumLength,kStart,,
26,18.892,1099.3692,168.55,-60.398,0,2.462,-0.0094947,-0.014324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.3692,-0.0094947,1492.549638,0.017864,1978.649638,-2563.910362
27,15.07,1118.2612,155.2,-47.079,0,2.237,-0.014324,-0.011447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.2612,-0.014324,1499.734997,0,1985.834997,-2556.725003
28,17.922,1133.3312,147.14,-34.375,0,2.0428,-0.011447,-0.013937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133.3312,-0.011447,1510.182491,-0.017359,1996.282491,-2546.277509
29,15.013,1151.2532,140.81,-17.651,0,1.8153,-0.013937,-0.01105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.2532,-0.013937,1552.652523,-0.017359,2038.752523,-2503.807477
30,14.945,1166.2662,138.61,-2.8219,0,1.6278,-0.01105,-0.012512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.2662,-0.01105,1584.896237,-0.011551,2070.996237,-2471.563763
31,15.864,1181.2112,139.05,12.098,0,1.4517,-0.012512,-0.009057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.2112,-0.012512,1606.975724,-0.009289,2093.075724,-2449.484276
32,21.697,1197.0752,142.34,27.597,0,1.2806,-0.009057,-0.012948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197.0752,-0.009057,1653.604977,-0.009289,2139.704977,-2402.855023
33,26.771,1218.7722,150.82,47.513,0,1.0419,-0.012948,-0.009353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.7722,-0.012948,1688.557993,0,2174.657993,-2367.902007
34,15.418,1245.5432,167.71,68.148,0,0.74338,-0.009353,0.0083771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.5432,-0.009353,1700.289139,0,2186.389139,-2356.170861
35,47.55,1260.9612,179.34,78.277,0,0.73586,0.0083771,0.012994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.9612,0.0083771,1760.885718,0.012735,2246.985718,-2295.574282
36,16.241,1308.5112,205.87,117.12,0,1.244,0.012994,0.011667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.5112,0.012994,1814.600667,0.012735,2300.700667,-2241.859333
37,10.069,1324.7522,209.49,132.92,0,1.4442,0.011667,0.012366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.7522,0.011667,1926.147781,0,2412.247781,-2130.312219
38,49.285,1334.8212,210.16,142.97,0,1.5652,0.012366,0.0094546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334.8212,0.012366,1953.797837,0,2439.897837,-2102.662163
39,14.816,1384.1062,196.92,189.82,0,2.1029,0.0094546,-0.0063043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.1062,0.0094546,2015.811934,0.004482,2501.911934,-2040.648066
40,18.006,1398.9222,189.01,202.35,0,2.1263,-0.0063043,-0.0079651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.9222,-0.0063043,2109.310112,0.004482,2595.410112,-1947.149888
41,33.457,1416.9282,180.48,218.2,0,1.9978,-0.0079651,-0.0045936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416.9282,-0.0079651,2182.772965,0,2668.872965,-1873.687035
42,26.3,1450.3852,170.21,249.97,0,1.7877,-0.0045936,0.036551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.3852,-0.0045936,2218.931394,0,2705.031394,-1837.528606
43,39.96,1476.6852,161.6,274.6,0,2.2079,0.036551,-0.017081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476.6852,0.036551,2273.045609,0.006199,2759.145609,-1783.414391
44,20.988,1516.6452,128.06,295.62,0,2.597,-0.017081,-0.012895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516.6452,-0.017081,2359.365378,0.006199,2845.465378,-1697.094622
